ticket_id,created_date,category,priority,assigned_team,status,resolution_time_hrs,is_escalated,server_id
TKT-358,2025-08-14,Hardware,P3,Team C,Escalated,33.33,0,Server-E
TKT-359,2025-11-26,Security,P3,Team D,Resolved,32.11,1,Server-C
TKT-360,2026-04-12,Network,P3,Team A,Open,9.17,0,Server-A
TKT-361,2025-09-08,Hardware,P2,Team B,Open,12.37,1,Server-D
TKT-362,2025-07-10,Hardware,P4,Team B,Resolved,46.47,1,Server-D
TKT-363,2025-12-01,Network,P2,Team D,Open,31.5,0,Server-B
TKT-364,2025-08-16,Hardware,P3,Team A,Open,8.22,0,Server-C
TKT-365,2026-05-17,Software,P2,Team D,Resolved,19.63,1,Server-E
TKT-366,2026-04-14,Software,P4,Team D,Open,9.11,0,Server-D
TKT-367,2026-03-12,Hardware,P3,Team A,Open,10.51,0,Server-B
TKT-368,2025-11-08,Software,P1,Team B,Escalated,50.23,1,Server-D
TKT-369,2026-05-03,Hardware,P4,Team D,Resolved,35.55,0,Server-E
TKT-370,2025-08-09,Hardware,P4,Team C,Resolved,14.28,1,Server-E
TKT-371,2026-01-13,Network,P3,Team A,Escalated,10.69,1,Server-E
TKT-372,2025-07-11,Security,P4,Team D,Escalated,51.42,1,Server-D
TKT-373,2026-02-13,Hardware,P1,Team A,Resolved,21.74,0,Server-B
TKT-374,2025-09-23,Software,P2,Team D,Open,53.72,1,Server-E
TKT-375,2026-04-13,Network,P1,Team C,Open,59.45,0,Server-E
TKT-376,2026-02-28,Network,P4,Team B,Escalated,8.27,0,Server-C
TKT-377,2025-09-30,Network,P4,Team C,Escalated,62.22,0,Server-D
TKT-378,2026-01-24,Network,P2,Team B,Open,42.74,0,Server-E
TKT-379,2026-03-11,Security,P2,Team B,Resolved,58.76,0,Server-E
TKT-380,2025-11-06,Software,P3,Team B,Escalated,70.51,0,Server-C
TKT-381,2025-07-24,Software,P1,Team B,Escalated,66.23,0,Server-B
TKT-382,2026-04-01,Hardware,P2,Team B,Open,23.87,0,Server-D
TKT-383,2025-12-14,Security,P2,Team C,Open,30.41,1,Server-A
TKT-384,2025-09-25,Network,P4,Team C,Open,67.48,0,Server-D
TKT-385,2025-09-02,Security,P3,Team A,Open,7.61,1,Server-C
TKT-386,2025-11-06,Network,P4,Team B,Escalated,59.56,1,Server-C
TKT-387,2025-12-04,Software,P3,Team C,Open,42.03,1,Server-C
TKT-388,2025-10-26,Network,P1,Team A,Open,56.66,1,Server-A
TKT-389,2025-06-06,Network,P2,Team D,Escalated,1.05,1,Server-B
TKT-390,2025-12-17,Hardware,P3,Team B,Escalated,7.63,0,Server-C
TKT-391,2026-02-20,Network,P3,Team B,Resolved,29.14,0,Server-B
TKT-392,2025-10-30,Security,P1,Team A,Resolved,16.15,0,Server-B
TKT-393,2025-07-24,Hardware,P4,Team A,Resolved,50.39,0,Server-D
TKT-394,2026-01-26,Hardware,P4,Team A,Resolved,28.2,0,Server-A
TKT-395,2025-09-05,Software,P3,Team C,Resolved,28.17,0,Server-B
TKT-396,2026-02-21,Network,P1,Team B,Escalated,25.93,0,Server-B
TKT-397,2026-01-10,Security,P4,Team B,Resolved,64.66,0,Server-A
TKT-398,2026-05-29,Security,P3,Team D,Escalated,57.17,0,Server-C
TKT-399,2025-07-14,Network,P2,Team C,Open,2.9,0,Server-B
TKT-400,2026-05-21,Hardware,P4,Team C,Open,4.87,0,Server-D
TKT-401,2025-11-11,Security,P1,Team B,Escalated,46.3,0,Server-E
TKT-402,2025-11-06,Network,P3,Team C,Resolved,28.47,1,Server-C
TKT-403,2025-08-05,Hardware,P4,Team A,Resolved,42.7,0,Server-C
TKT-404,2025-11-11,Hardware,P1,Team A,Escalated,36.97,1,Server-D
TKT-405,2025-08-02,Security,P1,Team B,Escalated,6.94,0,Server-E
TKT-406,2026-01-04,Hardware,P2,Team C,Escalated,42.64,0,Server-C
TKT-407,2025-12-02,Security,P2,Team A,Resolved,7.12,1,Server-A
TKT-408,2026-04-24,Security,P1,Team C,Open,53.66,0,Server-A
TKT-409,2025-12-12,Network,P2,Team A,Resolved,36.25,0,Server-E
TKT-410,2025-11-02,Software,P2,Team C,Resolved,54.23,0,Server-A
TKT-411,2025-11-20,Network,P3,Team D,Escalated,38.19,0,Server-E
TKT-412,2025-12-25,Network,P4,Team D,Open,26.57,1,Server-E
TKT-413,2025-09-07,Hardware,P3,Team B,Escalated,55.91,0,Server-B
TKT-414,2026-03-29,Network,P1,Team A,Resolved,4.26,0,Server-D
TKT-415,2025-07-16,Hardware,P2,Team A,Open,58.02,1,Server-B
TKT-416,2025-11-03,Software,P2,Team D,Open,23.72,0,Server-E
TKT-417,2026-05-15,Software,P1,Team A,Resolved,16.85,0,Server-D
TKT-418,2025-08-22,Network,P4,Team C,Escalated,24.24,1,Server-A
TKT-419,2026-05-31,Software,P2,Team C,Open,56.7,0,Server-D
TKT-420,2026-02-06,Software,P4,Team B,Open,64.93,0,Server-B
TKT-421,2026-02-02,Network,P4,Team A,Resolved,39.45,0,Server-C
TKT-422,2025-10-16,Network,P4,Team C,Resolved,15.57,0,Server-D
TKT-423,2026-03-18,Security,P1,Team B,Open,20.87,0,Server-B
TKT-424,2026-05-15,Security,P3,Team D,Open,7.03,0,Server-E
TKT-425,2025-07-26,Hardware,P4,Team A,Open,41.32,1,Server-B
TKT-426,2025-11-02,Hardware,P3,Team C,Escalated,66.75,1,Server-C
TKT-427,2025-07-12,Software,P4,Team C,Resolved,6.3,0,Server-B
TKT-428,2026-05-07,Network,P2,Team A,Resolved,32.92,0,Server-D
TKT-429,2025-12-25,Network,P3,Team B,Escalated,22.89,0,Server-A
TKT-430,2026-01-22,Network,P2,Team C,Open,50.48,0,Server-B
TKT-431,2025-09-26,Software,P2,Team A,Open,18.62,0,Server-D
TKT-432,2025-07-15,Network,P3,Team C,Resolved,3.21,1,Server-D
TKT-433,2025-11-13,Hardware,P1,Team D,Resolved,58.08,0,Server-A
TKT-434,2025-07-02,Network,P1,Team B,Resolved,15.07,1,Server-C
TKT-435,2026-01-11,Network,P3,Team A,Resolved,71.8,0,Server-D
TKT-436,2025-12-25,Hardware,P1,Team C,Resolved,4.03,1,Server-A
TKT-437,2025-07-07,Hardware,P4,Team D,Escalated,3.09,1,Server-B
TKT-438,2025-06-26,Software,P2,Team B,Escalated,20.87,0,Server-A
TKT-439,2025-09-03,Hardware,P3,Team D,Escalated,63.68,1,Server-A
TKT-440,2025-07-31,Network,P3,Team D,Resolved,30.77,0,Server-E
TKT-441,2026-04-05,Network,P4,Team C,Escalated,39.66,1,Server-C
TKT-442,2026-04-17,Software,P4,Team C,Resolved,2.85,0,Server-A
TKT-443,2025-06-20,Software,P1,Team D,Open,26.38,0,Server-B
TKT-444,2026-04-29,Network,P2,Team B,Escalated,38.89,0,Server-B
TKT-445,2025-12-25,Security,P3,Team B,Resolved,17.8,0,Server-C
TKT-446,2025-06-26,Network,P3,Team B,Open,68.33,1,Server-E
TKT-447,2026-05-05,Software,P2,Team D,Resolved,7.41,0,Server-E
TKT-448,2026-01-11,Hardware,P1,Team D,Resolved,24.55,0,Server-B
TKT-449,2025-06-10,Software,P2,Team C,Resolved,2.56,0,Server-A
TKT-450,2025-11-08,Software,P1,Team C,Open,67.88,1,Server-E
TKT-451,2025-07-19,Network,P3,Team C,Escalated,10.69,0,Server-D
TKT-452,2025-07-02,Security,P3,Team B,Open,69.78,0,Server-B
TKT-453,2025-08-08,Hardware,P4,Team C,Open,49.88,0,Server-B
TKT-454,2025-11-21,Network,P4,Team A,Resolved,43.77,0,Server-E
TKT-455,2025-08-05,Network,P4,Team B,Escalated,53.92,0,Server-C
TKT-456,2026-04-06,Software,P2,Team A,Open,48.57,0,Server-D
TKT-457,2026-03-24,Network,P3,Team B,Resolved,50.22,0,Server-C
TKT-458,2026-05-24,Network,P1,Team A,Escalated,32.11,1,Server-B
TKT-459,2026-03-11,Security,P4,Team D,Escalated,39.77,0,Server-D
TKT-460,2025-11-08,Hardware,P2,Team D,Resolved,57.74,0,Server-C
TKT-461,2025-11-03,Network,P3,Team C,Resolved,6.27,0,Server-D
TKT-462,2026-04-11,Hardware,P1,Team A,Escalated,43.18,1,Server-A
TKT-463,2026-04-23,Security,P2,Team D,Resolved,4.8,0,Server-B
TKT-464,2025-10-05,Hardware,P4,Team C,Open,20.99,0,Server-A
TKT-465,2025-08-27,Network,P4,Team D,Resolved,4.87,0,Server-D
TKT-466,2025-06-24,Network,P3,Team D,Resolved,7.89,0,Server-B
TKT-467,2026-03-28,Software,P1,Team D,Resolved,22.89,1,Server-D
TKT-468,2025-10-16,Security,P3,Team A,Open,39.63,0,Server-C
TKT-469,2025-10-15,Security,P3,Team B,Escalated,4.17,1,Server-D
TKT-470,2026-02-09,Software,P2,Team C,Open,5.38,0,Server-A
TKT-471,2025-10-23,Software,P4,Team B,Open,5.33,1,Server-E
TKT-472,2025-08-11,Security,P4,Team B,Escalated,22.22,1,Server-A
TKT-473,2025-10-16,Hardware,P1,Team D,Resolved,68.38,0,Server-B
TKT-474,2025-11-25,Hardware,P2,Team A,Escalated,6.56,1,Server-B
TKT-475,2025-10-29,Hardware,P3,Team C,Open,65.91,0,Server-A
TKT-476,2025-08-01,Security,P4,Team C,Escalated,37.9,0,Server-E
TKT-477,2026-04-10,Security,P1,Team D,Resolved,11.52,0,Server-A
TKT-478,2025-06-10,Network,P3,Team C,Escalated,19.75,1,Server-E
TKT-479,2026-03-19,Security,P1,Team B,Escalated,29.61,1,Server-A
TKT-480,2025-09-05,Security,P3,Team B,Resolved,53.95,0,Server-C
TKT-481,2026-02-21,Network,P3,Team C,Escalated,20.9,1,Server-A
TKT-482,2025-09-24,Hardware,P2,Team C,Open,32.46,0,Server-C
TKT-483,2025-06-16,Security,P1,Team B,Escalated,16.01,1,Server-D
TKT-484,2026-03-23,Software,P1,Team B,Resolved,23.09,1,Server-B
TKT-485,2025-10-14,Network,P2,Team B,Resolved,60.43,0,Server-A
TKT-486,2026-03-21,Security,P1,Team C,Open,15.14,0,Server-D
TKT-487,2026-01-05,Security,P1,Team A,Resolved,27.45,1,Server-B
TKT-488,2026-04-02,Security,P3,Team C,Resolved,60.47,0,Server-A
TKT-489,2025-08-20,Software,P1,Team D,Resolved,12.57,0,Server-B
TKT-490,2025-09-11,Hardware,P2,Team C,Open,30.08,0,Server-A
TKT-491,2026-02-26,Security,P2,Team B,Open,57.86,0,Server-C
TKT-492,2026-02-04,Software,P3,Team D,Escalated,61.46,1,Server-C
TKT-493,2025-06-11,Hardware,P4,Team C,Open,37.97,1,Server-E
TKT-494,2025-07-05,Network,P1,Team C,Open,46.96,0,Server-C
TKT-495,2026-03-28,Network,P4,Team A,Escalated,71.17,0,Server-C
TKT-496,2025-12-05,Software,P3,Team B,Resolved,37.73,0,Server-A
TKT-497,2026-01-27,Security,P3,Team B,Open,2.81,1,Server-C
TKT-498,2025-07-06,Software,P4,Team D,Escalated,53.31,0,Server-C
TKT-499,2025-06-15,Hardware,P4,Team C,Open,22.31,0,Server-E
TKT-500,2026-06-03,Hardware,P3,Team A,Escalated,10.08,0,Server-E
TKT-501,2026-01-29,Hardware,P3,Team A,Resolved,26.23,0,Server-D
TKT-502,2026-05-25,Software,P3,Team C,Open,21.88,0,Server-D
TKT-503,2025-07-30,Network,P1,Team D,Resolved,36.53,1,Server-E
TKT-504,2025-12-19,Software,P4,Team A,Resolved,10.75,0,Server-C
TKT-505,2026-01-14,Security,P4,Team B,Escalated,62.23,0,Server-A
TKT-506,2026-04-09,Security,P3,Team B,Escalated,46.05,0,Server-D
TKT-507,2025-11-18,Software,P2,Team B,Open,55.28,1,Server-A
TKT-508,2025-09-14,Hardware,P4,Team D,Escalated,31.46,1,Server-D
TKT-509,2026-04-19,Network,P1,Team B,Open,27.49,0,Server-C
TKT-510,2025-06-21,Hardware,P1,Team A,Open,53.09,0,Server-C
TKT-511,2025-11-02,Software,P2,Team A,Escalated,36.74,0,Server-B
TKT-512,2026-02-06,Network,P1,Team C,Escalated,33.37,0,Server-D
TKT-513,2025-10-07,Hardware,P3,Team D,Escalated,54.26,0,Server-D
TKT-514,2026-02-19,Network,P2,Team B,Open,70.93,0,Server-A
TKT-515,2026-03-29,Hardware,P1,Team C,Open,47.19,0,Server-D
TKT-516,2025-07-14,Software,P1,Team A,Open,8.68,0,Server-A
TKT-517,2025-07-13,Network,P4,Team D,Escalated,9.78,0,Server-D
TKT-518,2025-12-20,Hardware,P2,Team A,Escalated,30.88,0,Server-E
TKT-519,2025-08-16,Software,P2,Team D,Resolved,37.32,0,Server-C
TKT-520,2026-03-02,Network,P1,Team D,Resolved,44.24,0,Server-E
TKT-521,2025-07-20,Hardware,P3,Team D,Escalated,12.39,1,Server-B
TKT-522,2026-03-19,Security,P3,Team B,Resolved,1.91,0,Server-A
TKT-523,2026-04-21,Security,P2,Team A,Open,6.33,0,Server-C
TKT-524,2025-10-02,Hardware,P4,Team C,Escalated,33.96,0,Server-B
TKT-525,2025-07-01,Network,P3,Team C,Open,23.2,0,Server-A
TKT-526,2025-12-31,Network,P1,Team B,Open,46.95,0,Server-C
TKT-527,2025-06-30,Security,P3,Team A,Escalated,58.86,0,Server-A
TKT-528,2025-10-26,Security,P4,Team D,Escalated,60.34,1,Server-D
TKT-529,2025-07-15,Hardware,P1,Team B,Open,52.58,0,Server-A
TKT-530,2026-01-27,Security,P4,Team D,Resolved,44.4,0,Server-E
TKT-531,2026-05-30,Network,P2,Team D,Escalated,9.02,1,Server-D
TKT-532,2026-03-25,Network,P1,Team C,Open,23.31,0,Server-C
TKT-533,2025-11-24,Network,P4,Team B,Escalated,25.55,1,Server-B
TKT-534,2025-07-17,Network,P1,Team B,Open,61.27,1,Server-B
TKT-535,2025-08-05,Network,P4,Team C,Resolved,24.49,0,Server-A
TKT-536,2025-10-10,Hardware,P4,Team D,Resolved,6.6,1,Server-E
TKT-537,2025-08-21,Security,P1,Team D,Escalated,23.44,1,Server-A
TKT-538,2025-06-30,Network,P4,Team D,Resolved,40.56,0,Server-A
TKT-539,2025-11-19,Software,P2,Team D,Escalated,26.8,0,Server-B
TKT-540,2025-10-09,Security,P3,Team D,Open,47.66,1,Server-A
TKT-541,2026-01-06,Network,P2,Team A,Escalated,26.21,0,Server-E
TKT-542,2025-10-18,Software,P1,Team A,Resolved,35.96,1,Server-A
TKT-543,2025-07-11,Software,P2,Team B,Resolved,67.05,1,Server-B
TKT-544,2026-02-02,Security,P2,Team C,Resolved,54.76,0,Server-E
TKT-545,2026-04-17,Network,P4,Team D,Open,42.84,0,Server-D
TKT-546,2026-01-19,Network,P1,Team D,Open,35.29,0,Server-E
TKT-547,2025-08-29,Hardware,P2,Team A,Escalated,47.68,0,Server-E
TKT-548,2025-10-20,Security,P4,Team B,Escalated,29.25,0,Server-C
TKT-549,2026-03-24,Security,P2,Team B,Escalated,43.78,0,Server-E
TKT-550,2025-12-18,Software,P2,Team B,Resolved,45.32,0,Server-C
TKT-551,2026-02-19,Hardware,P2,Team C,Open,9.19,0,Server-E
TKT-552,2025-06-29,Security,P4,Team C,Escalated,58.39,0,Server-A
TKT-553,2026-05-12,Security,P2,Team A,Open,5.02,0,Server-B
TKT-554,2025-08-23,Software,P3,Team B,Resolved,50.03,0,Server-B
TKT-555,2026-02-13,Network,P3,Team D,Resolved,44.74,0,Server-E
TKT-556,2025-11-23,Security,P2,Team C,Open,48.18,1,Server-D
TKT-557,2026-04-28,Security,P3,Team A,Resolved,53.8,0,Server-E
TKT-558,2026-01-13,Security,P2,Team C,Open,39.81,0,Server-B
TKT-559,2025-09-03,Software,P4,Team B,Open,6.29,0,Server-E
TKT-560,2026-04-14,Network,P4,Team A,Escalated,20.82,0,Server-B
TKT-561,2026-04-10,Hardware,P3,Team A,Escalated,34.11,0,Server-A
TKT-562,2025-10-30,Hardware,P3,Team A,Open,44.71,0,Server-D
TKT-563,2026-04-12,Software,P1,Team C,Open,16.62,0,Server-E
TKT-564,2025-10-03,Network,P2,Team D,Open,39.13,0,Server-C
TKT-565,2026-04-16,Hardware,P2,Team C,Escalated,26.62,0,Server-E
TKT-566,2025-08-25,Security,P1,Team A,Open,25.57,0,Server-E
TKT-567,2026-01-19,Hardware,P1,Team C,Escalated,66.03,0,Server-D
TKT-568,2026-03-25,Software,P3,Team A,Open,59.37,0,Server-E
TKT-569,2026-05-20,Security,P4,Team A,Escalated,64.78,0,Server-C
TKT-570,2026-03-01,Network,P1,Team B,Open,38.86,0,Server-B
TKT-571,2025-11-30,Hardware,P4,Team A,Resolved,39.18,1,Server-A
TKT-572,2025-10-25,Hardware,P1,Team D,Open,24.55,0,Server-A
TKT-573,2026-01-30,Network,P2,Team C,Open,6.0,0,Server-C
TKT-574,2025-11-19,Security,P4,Team D,Open,29.72,0,Server-A
TKT-575,2026-04-26,Security,P1,Team A,Open,52.14,0,Server-E
TKT-576,2025-09-24,Network,P1,Team C,Open,8.54,0,Server-E
TKT-577,2026-03-15,Network,P3,Team D,Escalated,29.05,0,Server-D
TKT-578,2026-03-15,Hardware,P2,Team B,Open,28.76,0,Server-B
TKT-579,2025-11-14,Software,P3,Team A,Open,63.11,0,Server-A
TKT-580,2025-11-23,Network,P1,Team D,Open,39.87,0,Server-C
TKT-581,2026-01-08,Hardware,P3,Team B,Escalated,65.3,0,Server-B
TKT-582,2026-05-16,Hardware,P2,Team C,Resolved,9.14,0,Server-E
TKT-583,2025-07-09,Security,P1,Team C,Open,5.78,0,Server-B
TKT-584,2026-02-18,Security,P3,Team C,Resolved,48.66,0,Server-A
TKT-585,2026-01-10,Software,P1,Team B,Escalated,35.5,0,Server-E
TKT-586,2025-10-03,Software,P2,Team C,Escalated,69.06,0,Server-A
TKT-587,2026-04-19,Software,P2,Team B,Open,53.53,1,Server-C
TKT-588,2025-08-06,Software,P2,Team C,Escalated,33.86,0,Server-C
TKT-589,2026-05-29,Security,P1,Team B,Open,44.07,0,Server-B
TKT-590,2026-04-22,Hardware,P3,Team A,Open,6.35,0,Server-E
TKT-591,2026-01-15,Network,P4,Team B,Resolved,40.16,1,Server-B
TKT-592,2025-11-27,Software,P4,Team B,Open,53.06,0,Server-B
TKT-593,2025-09-27,Security,P1,Team D,Escalated,36.65,0,Server-E
TKT-594,2026-03-06,Hardware,P2,Team D,Resolved,13.72,0,Server-D
TKT-595,2025-12-23,Software,P1,Team B,Escalated,17.45,0,Server-C
TKT-596,2025-10-28,Hardware,P1,Team B,Open,65.45,0,Server-D
TKT-597,2026-01-11,Security,P4,Team A,Resolved,70.62,0,Server-A
TKT-598,2025-07-03,Software,P3,Team B,Escalated,47.41,0,Server-E
TKT-599,2025-07-06,Network,P3,Team D,Resolved,37.66,0,Server-C
TKT-600,2026-01-18,Security,P4,Team A,Open,63.62,1,Server-B
TKT-601,2025-11-20,Hardware,P1,Team C,Resolved,11.67,0,Server-C
TKT-602,2025-06-26,Network,P2,Team D,Escalated,52.14,1,Server-D
TKT-603,2026-05-16,Security,P2,Team B,Open,60.17,0,Server-B
TKT-604,2025-08-04,Network,P2,Team B,Resolved,45.7,0,Server-E
TKT-605,2026-01-24,Hardware,P1,Team B,Escalated,66.49,1,Server-E
TKT-606,2026-04-29,Network,P3,Team A,Resolved,32.89,1,Server-D
TKT-607,2025-08-01,Hardware,P2,Team D,Open,11.13,0,Server-E
TKT-608,2025-10-01,Software,P2,Team C,Escalated,43.35,0,Server-B
TKT-609,2025-11-12,Security,P4,Team B,Resolved,2.18,1,Server-B
TKT-610,2025-12-21,Network,P2,Team D,Open,43.59,0,Server-A
TKT-611,2025-09-03,Security,P2,Team A,Open,47.1,1,Server-C
TKT-612,2025-08-31,Network,P4,Team B,Escalated,57.06,1,Server-C
TKT-613,2025-09-12,Network,P4,Team B,Escalated,34.88,0,Server-A
TKT-614,2026-04-03,Software,P4,Team C,Resolved,1.39,0,Server-E
TKT-615,2025-11-01,Network,P1,Team D,Open,15.58,0,Server-D
TKT-616,2025-09-03,Software,P1,Team B,Escalated,47.26,0,Server-C
TKT-617,2025-12-02,Security,P3,Team C,Open,29.22,0,Server-D
TKT-618,2026-02-13,Security,P2,Team C,Open,40.4,0,Server-C
TKT-619,2025-11-03,Software,P4,Team B,Open,9.46,0,Server-D
TKT-620,2025-09-30,Hardware,P1,Team B,Open,29.44,0,Server-E
TKT-621,2025-06-12,Network,P2,Team D,Open,1.38,0,Server-B
TKT-622,2025-11-25,Security,P4,Team A,Resolved,19.68,0,Server-A
TKT-623,2026-02-11,Network,P4,Team D,Open,47.59,0,Server-E
TKT-624,2025-09-05,Network,P2,Team D,Escalated,1.76,0,Server-B
TKT-625,2025-08-03,Network,P2,Team B,Open,3.56,0,Server-A
TKT-626,2026-05-08,Hardware,P1,Team C,Escalated,26.07,1,Server-D
TKT-627,2026-01-30,Hardware,P1,Team A,Resolved,40.02,0,Server-C
TKT-628,2025-11-09,Software,P2,Team B,Escalated,67.01,0,Server-C
TKT-629,2026-04-14,Hardware,P4,Team A,Open,6.14,0,Server-C
TKT-630,2026-01-01,Network,P3,Team C,Open,32.44,1,Server-E
TKT-631,2026-03-21,Security,P2,Team C,Escalated,49.39,0,Server-D
TKT-632,2025-06-10,Network,P3,Team A,Escalated,45.99,0,Server-B
TKT-633,2026-03-23,Software,P4,Team C,Open,39.03,0,Server-B
TKT-634,2025-11-22,Software,P1,Team D,Open,54.16,0,Server-A
TKT-635,2026-06-03,Hardware,P4,Team C,Escalated,16.52,0,Server-B
TKT-636,2025-12-13,Hardware,P4,Team B,Resolved,53.22,0,Server-B
TKT-637,2025-12-21,Hardware,P2,Team B,Open,26.28,0,Server-A
TKT-638,2025-12-30,Network,P4,Team A,Open,69.02,1,Server-C
TKT-639,2025-10-12,Software,P4,Team C,Escalated,13.98,0,Server-D
TKT-640,2026-03-17,Hardware,P2,Team A,Open,57.75,1,Server-E
TKT-641,2026-01-11,Network,P3,Team D,Open,56.09,1,Server-A
TKT-642,2025-10-31,Security,P3,Team A,Resolved,48.86,1,Server-E
TKT-643,2025-07-23,Network,P3,Team C,Open,62.19,0,Server-E
TKT-644,2025-08-28,Software,P2,Team C,Escalated,69.06,0,Server-C
TKT-645,2026-04-12,Hardware,P4,Team D,Resolved,30.76,0,Server-C
TKT-646,2025-08-08,Security,P3,Team D,Resolved,41.57,0,Server-A
TKT-647,2026-03-03,Software,P2,Team D,Escalated,14.92,0,Server-D
TKT-648,2026-03-06,Network,P2,Team D,Escalated,10.55,0,Server-D
TKT-649,2026-05-29,Software,P3,Team A,Escalated,8.03,0,Server-A
TKT-650,2025-09-27,Hardware,P3,Team D,Open,7.84,0,Server-C
TKT-651,2026-02-25,Software,P3,Team C,Escalated,2.41,0,Server-C
TKT-652,2026-03-01,Hardware,P2,Team C,Escalated,24.08,1,Server-D
TKT-653,2025-10-14,Network,P4,Team C,Escalated,45.85,0,Server-B
TKT-654,2025-10-30,Software,P4,Team D,Resolved,6.62,0,Server-B
TKT-655,2025-11-09,Software,P3,Team C,Open,19.99,1,Server-C
TKT-656,2025-07-11,Security,P3,Team D,Escalated,12.88,0,Server-B
TKT-657,2025-12-29,Hardware,P3,Team A,Resolved,12.85,0,Server-A
TKT-658,2025-09-18,Network,P4,Team A,Resolved,55.74,0,Server-A
TKT-659,2026-02-24,Software,P2,Team A,Open,67.14,1,Server-C
TKT-660,2025-08-12,Hardware,P2,Team C,Escalated,45.48,0,Server-E
TKT-661,2025-10-07,Hardware,P1,Team A,Open,26.34,0,Server-D
TKT-662,2025-08-24,Security,P3,Team D,Resolved,69.84,0,Server-E
TKT-663,2026-03-08,Security,P4,Team C,Escalated,35.2,0,Server-A
TKT-664,2025-11-02,Security,P3,Team C,Escalated,19.45,0,Server-A
TKT-665,2026-05-01,Network,P2,Team C,Escalated,34.31,0,Server-D
TKT-666,2025-12-12,Security,P3,Team A,Escalated,57.66,0,Server-A
TKT-667,2025-10-06,Software,P2,Team D,Open,32.03,0,Server-B
TKT-668,2025-08-12,Security,P4,Team B,Escalated,6.62,0,Server-E
TKT-669,2025-10-14,Software,P3,Team C,Escalated,14.35,0,Server-B
TKT-670,2026-04-05,Hardware,P3,Team A,Open,33.33,1,Server-C
TKT-671,2025-07-15,Security,P2,Team C,Resolved,11.8,0,Server-B
TKT-672,2026-04-12,Network,P3,Team C,Resolved,51.78,0,Server-B
TKT-673,2026-03-06,Network,P2,Team A,Escalated,16.42,1,Server-C
TKT-674,2025-12-22,Security,P3,Team D,Open,57.19,0,Server-A
TKT-675,2025-09-18,Hardware,P1,Team C,Escalated,6.07,1,Server-B
TKT-676,2026-05-20,Hardware,P3,Team D,Resolved,9.66,0,Server-D
TKT-677,2025-07-02,Security,P2,Team A,Resolved,33.72,0,Server-E
TKT-678,2025-07-08,Hardware,P4,Team D,Open,69.25,0,Server-B
TKT-679,2026-01-12,Network,P1,Team C,Escalated,46.33,0,Server-C
TKT-680,2025-11-23,Network,P2,Team A,Resolved,45.94,0,Server-A
TKT-681,2026-03-15,Hardware,P3,Team A,Escalated,57.03,0,Server-A
TKT-682,2026-04-19,Security,P2,Team C,Resolved,18.66,1,Server-A
TKT-683,2025-09-24,Software,P1,Team A,Escalated,46.76,0,Server-B
TKT-684,2025-06-05,Security,P2,Team C,Open,56.99,0,Server-D
TKT-685,2026-03-05,Hardware,P1,Team D,Escalated,52.43,0,Server-A
TKT-686,2025-10-13,Security,P4,Team C,Open,50.49,0,Server-E
TKT-687,2025-09-16,Hardware,P3,Team C,Open,34.26,0,Server-A
TKT-688,2026-06-01,Hardware,P4,Team C,Escalated,39.45,1,Server-A
TKT-689,2025-07-31,Security,P2,Team A,Open,61.83,0,Server-C
TKT-690,2026-04-05,Network,P4,Team B,Open,49.51,0,Server-E
TKT-691,2026-05-22,Software,P3,Team D,Open,23.86,0,Server-E
TKT-692,2025-09-21,Network,P1,Team B,Resolved,63.02,0,Server-A
TKT-693,2025-11-07,Security,P2,Team A,Resolved,41.54,1,Server-D
TKT-694,2025-06-20,Software,P1,Team C,Resolved,44.02,0,Server-A
TKT-695,2026-03-23,Hardware,P4,Team A,Escalated,57.87,0,Server-C
TKT-696,2025-12-13,Security,P3,Team A,Open,19.87,0,Server-A
TKT-697,2026-01-31,Software,P1,Team B,Open,7.9,0,Server-E
TKT-698,2026-04-14,Security,P2,Team B,Open,47.64,0,Server-E
TKT-699,2026-05-26,Security,P1,Team C,Open,33.57,1,Server-A
TKT-700,2026-01-26,Hardware,P2,Team D,Open,24.96,0,Server-E
TKT-701,2025-09-14,Security,P3,Team C,Open,71.39,0,Server-C
TKT-702,2025-08-03,Security,P4,Team C,Open,18.09,0,Server-D
TKT-703,2026-03-24,Software,P3,Team D,Escalated,69.15,0,Server-A
TKT-704,2026-03-22,Software,P1,Team B,Escalated,1.47,0,Server-B
TKT-705,2025-11-18,Software,P1,Team C,Open,37.3,0,Server-A
TKT-706,2025-12-28,Network,P4,Team C,Resolved,10.83,0,Server-E
TKT-707,2026-05-07,Hardware,P2,Team C,Escalated,7.53,1,Server-E
TKT-708,2026-02-26,Hardware,P1,Team C,Escalated,13.28,0,Server-E
TKT-709,2025-08-25,Software,P1,Team D,Resolved,56.39,0,Server-C
TKT-710,2025-12-27,Security,P4,Team A,Resolved,54.09,0,Server-D
